partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
7274,1,Athletico-PR,11.0,5.0,0.57,557.0,0.83,18.0,1,0,0,3
7275,1,Sport,8.0,5.0,0.43,362.0,0.82,15.0,2,0,2,1
7275,1,Internacional,11.0,4.0,0.57,485.0,0.86,24.0,4,0,0,6
7276,2,Sao Paulo,14.0,3.0,0.62,459.0,0.85,14.0,5,0,1,12
7276,2,Atletico-GO,9.0,4.0,0.38,291.0,0.74,16.0,4,0,1,3
7277,2,Santos,15.0,5.0,0.57,548.0,0.84,18.0,3,0,1,4
7277,2,Ceara,6.0,3.0,0.43,419.0,0.82,19.0,1,0,3,1
7278,2,Bahia,9.0,3.0,0.39,295.0,0.72,13.0,4,0,3,2
7278,2,Bragantino,24.0,6.0,0.61,442.0,0.83,12.0,2,0,1,9
7279,2,Cuiaba,10.0,4.0,0.56,489.0,0.84,15.0,1,0,4,1
7279,2,Fluminense,8.0,3.0,0.44,394.0,0.84,22.0,2,0,0,0
7280,2,America-MG,10.0,4.0,0.56,483.0,0.81,12.0,2,0,4,6
7280,2,Corinthians,6.0,4.0,0.44,386.0,0.77,19.0,3,0,0,4
7281,2,Internacional,5.0,3.0,0.48,353.0,0.81,21.0,4,2,1,4
7281,2,Fortaleza,14.0,8.0,0.52,378.0,0.8,19.0,1,0,2,1
7283,2,Palmeiras,17.0,4.0,0.67,550.0,0.88,10.0,2,0,1,5
7283,2,Chapecoense,6.0,4.0,0.33,279.0,0.76,11.0,0,0,2,3
7282,2,Athletico-PR,11.0,5.0,0.41,366.0,0.82,27.0,2,0,3,1
7282,2,Juventude,13.0,1.0,0.59,519.0,0.88,14.0,0,0,1,5
7284,2,Atletico-MG,10.0,1.0,0.52,474.0,0.87,15.0,2,0,0,7
7284,2,Sport,8.0,1.0,0.48,448.0,0.88,18.0,3,0,1,4
7286,3,Juventude,2.0,3.581081081081081,0.24,236.0,0.7,20.0,3,0,3,0
7286,3,Santos,18.0,2.0,0.76,703.0,0.89,14.0,2,0,0,8
7287,3,Corinthians,9.0,4.0,0.48,458.0,0.85,14.0,0,0,2,4
7287,3,Palmeiras,12.0,3.0,0.52,491.0,0.85,14.0,3,0,4,4
7288,3,Atletico-MG,9.0,2.0,0.42,382.0,0.84,14.0,0,0,2,4
7288,3,Sao Paulo,5.0,4.403225806451613,0.58,514.0,0.87,22.0,1,0,1,5
7289,3,Gremio,10.0,1.0,0.64,610.0,0.87,21.0,5,0,0,6
7289,3,Athletico-PR,9.0,4.0,0.36,350.0,0.78,12.0,4,0,0,4
7290,3,America-MG,9.0,1.0,0.35,366.0,0.77,18.0,0,0,1,2
7290,3,Flamengo,20.0,6.0,0.65,672.0,0.88,17.0,0,0,3,4
7292,3,Sport,5.0,3.5943396226415096,0.41,337.0,0.74,16.0,3,1,0,3
7292,3,Fortaleza,13.0,7.0,0.59,480.0,0.84,22.0,3,0,2,3
7294,3,Ceara,14.0,6.0,0.62,511.0,0.84,14.0,2,0,1,7
7294,3,Chapecoense,8.0,3.0,0.38,308.0,0.76,16.0,2,0,0,2
7291,3,Bahia,14.0,3.0,0.67,490.0,0.84,14.0,4,0,2,6
7291,3,Internacional,6.0,4.0,0.33,244.0,0.68,16.0,4,1,2,5
7293,3,Fluminense,15.0,4.0,0.53,437.0,0.77,8.0,1,0,2,10
7293,3,Bragantino,16.0,5.0,0.47,390.0,0.78,11.0,3,0,0,10
7296,4,Atletico-MG,6.0,2.0,0.42,437.0,0.8,13.0,1,0,0,1
7296,4,Internacional,11.0,1.0,0.58,561.0,0.86,13.0,3,0,1,8
7297,4,Sao Paulo,13.0,3.0,0.52,423.0,0.83,9.0,3,1,3,9
7297,4,Chapecoense,7.0,3.0,0.48,419.0,0.78,13.0,2,0,3,1
7298,4,Bragantino,21.0,5.0,0.58,494.0,0.85,15.0,0,0,1,12
7298,4,Corinthians,5.0,2.0,0.42,367.0,0.77,13.0,2,0,2,9
7299,4,Palmeiras,13.0,5.0,0.58,527.0,0.87,24.0,3,0,1,4
7299,4,Juventude,11.0,2.0,0.42,379.0,0.84,11.0,0,0,0,7
7301,4,Bahia,9.0,3.0,0.38,271.0,0.64,16.0,5,0,0,2
7301,4,Ceara,13.0,3.0,0.62,428.0,0.79,19.0,3,0,0,7
7300,4,Cuiaba,8.0,3.0,0.43,322.0,0.75,16.0,1,0,3,2
7300,4,America-MG,20.0,6.0,0.57,413.0,0.82,16.0,1,0,2,3
7303,4,Atletico-GO,9.0,1.0,0.57,378.0,0.79,18.0,3,0,0,9
7303,4,Fortaleza,5.0,1.0,0.43,298.0,0.73,13.0,1,0,6,4
7304,4,Santos,18.0,8.0,0.71,616.0,0.86,9.0,3,0,1,9
7304,4,Fluminense,9.0,5.0,0.29,249.0,0.65,14.0,4,0,1,2
7302,4,Sport,10.0,4.0,0.33,301.0,0.71,16.0,5,0,1,2
7302,4,Gremio,14.0,7.0,0.67,600.0,0.87,11.0,4,0,2,7
7306,5,Bragantino,9.0,4.0,0.32,272.0,0.76,13.0,3,0,2,2
7306,5,Flamengo,20.0,9.0,0.68,561.0,0.87,15.0,2,0,0,14
7307,5,America-MG,12.0,5.0,0.42,316.0,0.72,10.0,4,0,3,5
7307,5,Palmeiras,15.0,6.0,0.58,422.0,0.77,15.0,3,0,0,7
7308,5,Bahia,12.0,2.0,0.52,535.0,0.86,10.0,1,0,0,3
7308,5,Corinthians,10.0,3.0,0.48,505.0,0.83,18.0,3,0,2,8
7309,5,Ceara,14.0,2.0,0.38,252.0,0.64,23.0,3,0,1,7
7309,5,Internacional,10.0,3.0,0.62,407.0,0.74,16.0,2,0,1,6
7311,5,Athletico-PR,12.0,3.0,0.49,440.0,0.83,17.0,2,0,2,4
7311,5,Atletico-GO,10.0,3.0,0.51,477.0,0.82,15.0,2,0,1,3
7310,5,Fortaleza,16.0,2.0,0.63,534.0,0.86,14.0,3,0,6,7
7310,5,Fluminense,4.0,3.0,0.37,321.0,0.74,17.0,0,0,2,3
7312,5,Santos,11.0,5.0,0.38,271.0,0.66,22.0,2,0,3,3
7312,5,Sao Paulo,8.0,1.0,0.62,413.0,0.75,20.0,4,0,2,7
7313,5,Sport,13.0,2.0,0.49,484.0,0.84,9.0,0,0,1,5
7313,5,Juventude,8.0,4.0,0.51,508.0,0.84,16.0,4,0,2,3
7314,5,Chapecoense,13.0,1.0,0.33,281.0,0.72,10.0,1,0,2,7
7314,5,Atletico-MG,14.0,2.0,0.67,593.0,0.88,9.0,1,0,0,9
7317,6,Sao Paulo,17.0,7.0,0.66,614.0,0.87,18.0,1,0,3,5
7317,6,Cuiaba,5.0,3.0,0.34,323.0,0.72,14.0,1,0,0,2
7318,6,Flamengo,19.0,7.0,0.63,470.0,0.84,18.0,1,0,1,11
7318,6,Fortaleza,10.0,5.0,0.37,286.0,0.73,15.0,1,0,2,2
7319,6,Palmeiras,17.0,5.0,0.53,446.0,0.81,13.0,3,0,1,10
7319,6,Bragantino,12.0,6.0,0.47,428.0,0.82,13.0,3,0,1,5
7316,6,Atletico-GO,9.0,2.0,0.49,390.0,0.82,22.0,3,0,0,6
7316,6,Fluminense,3.0,2.0,0.51,394.0,0.8,17.0,3,0,4,5
7320,6,Juventude,8.0,3.0,0.46,408.0,0.82,16.0,2,0,1,3
7320,6,America-MG,12.0,2.0,0.54,459.0,0.84,17.0,1,1,0,8
7322,6,Sport,9.0,3.0,0.49,475.0,0.84,17.0,3,0,0,5
7322,6,Corinthians,16.0,3.0,0.51,502.0,0.86,8.0,0,0,1,4
7321,6,Internacional,25.0,11.0,0.47,345.0,0.77,19.0,3,2,3,9
7321,6,Chapecoense,11.0,5.0,0.53,366.0,0.78,12.0,2,1,2,9
7323,6,Atletico-MG,16.0,6.0,0.67,541.0,0.84,16.0,4,0,5,7
7323,6,Ceara,16.0,8.0,0.33,262.0,0.67,16.0,3,0,1,6
7325,6,Santos,6.0,3.0,0.53,483.0,0.84,14.0,3,0,2,1
7325,6,Gremio,19.0,6.0,0.47,415.0,0.81,21.0,2,0,2,7
7324,6,Athletico-PR,9.0,4.0,0.3,256.0,0.64,8.0,1,2,1,2
7324,6,Bahia,20.0,7.0,0.7,577.0,0.86,12.0,2,0,3,9
7326,7,Flamengo,13.0,2.0,0.65,510.0,0.72,12.0,1,0,1,10
7326,7,Juventude,8.0,4.0,0.35,284.0,0.51,17.0,2,0,4,5
7327,7,Fluminense,15.0,5.0,0.46,449.0,0.85,14.0,3,1,1,8
7327,7,Corinthians,10.0,4.0,0.54,535.0,0.86,11.0,1,0,0,5
7329,7,Chapecoense,12.0,5.0,0.38,313.0,0.72,15.0,1,0,2,5
7329,7,Athletico-PR,18.0,5.0,0.62,519.0,0.84,12.0,1,0,0,6
7330,7,Fortaleza,15.0,6.0,0.42,301.0,0.72,12.0,4,0,3,5
7330,7,Gremio,18.0,5.0,0.58,398.0,0.81,13.0,2,1,1,10
7328,7,Bahia,18.0,4.0,0.42,331.0,0.74,16.0,4,0,1,7
7328,7,Palmeiras,19.0,8.0,0.58,437.0,0.8,10.0,3,0,6,7
7331,7,Santos,11.0,6.0,0.49,406.0,0.79,20.0,4,0,1,4
7331,7,Atletico-MG,11.0,3.0,0.51,408.0,0.78,16.0,2,1,4,6
7332,7,America-MG,13.0,6.0,0.4,309.0,0.72,16.0,2,0,1,5
7332,7,Internacional,10.0,3.0,0.6,474.0,0.79,20.0,3,0,0,5
7334,7,Ceara,18.0,7.0,0.36,268.0,0.69,20.0,4,0,1,3
7334,7,Sao Paulo,11.0,2.0,0.64,461.0,0.83,12.0,6,0,5,6
7333,7,Cuiaba,12.0,3.0,0.56,537.0,0.86,17.0,1,0,2,7
7333,7,Sport,8.0,1.0,0.44,445.0,0.84,11.0,0,0,3,3
7335,7,Bragantino,12.0,5.0,0.58,468.0,0.8,16.0,2,0,0,8
7335,7,Atletico-GO,12.0,2.0,0.42,336.0,0.72,24.0,2,0,1,5
7336,8,Athletico-PR,11.0,5.0,0.44,430.0,0.85,15.0,2,0,1,2
7336,8,Fluminense,12.0,4.0,0.56,517.0,0.86,16.0,1,0,1,9
7337,8,Chapecoense,9.0,5.0,0.36,259.0,0.65,24.0,3,0,2,7
7337,8,Fortaleza,22.0,10.0,0.64,458.0,0.82,17.0,2,1,2,2
7338,8,Palmeiras,14.0,6.0,0.33,269.0,0.68,13.0,2,1,1,3
7338,8,Internacional,16.0,5.0,0.67,544.0,0.85,14.0,3,0,0,7
7339,8,Bahia,20.0,7.0,0.72,605.0,0.89,6.0,4,0,3,8
7339,8,America-MG,16.0,8.0,0.28,238.0,0.72,9.0,0,0,5,4
7340,8,Santos,13.0,1.0,0.68,592.0,0.84,11.0,1,0,1,7
7340,8,Sport,8.0,2.0,0.32,286.0,0.7,19.0,4,0,3,1
7341,8,Corinthians,10.0,3.0,0.41,388.0,0.78,15.0,1,0,1,5
7341,8,Sao Paulo,8.0,3.0,0.59,559.0,0.85,26.0,1,0,5,3
7342,8,Gremio,13.0,3.0,0.7,689.0,0.9,12.0,0,0,1,6
7342,8,Juventude,11.0,5.0,0.3,295.0,0.74,15.0,3,0,0,3
7343,8,Ceara,8.0,3.0,0.35,307.0,0.72,17.0,2,1,2,6
7343,8,Bragantino,13.0,2.0,0.65,532.0,0.84,11.0,1,0,0,6
7344,8,Atletico-MG,19.0,9.0,0.46,480.0,0.82,13.0,0,0,1,4
7344,8,Atletico-GO,7.0,3.0,0.54,561.0,0.84,12.0,2,0,1,4
7345,8,Flamengo,12.0,5.0,0.57,528.0,0.85,26.0,5,0,3,5
7345,8,Cuiaba,9.0,2.0,0.43,418.0,0.86,18.0,3,0,2,1
7347,9,Santos,21.0,8.0,0.73,636.0,0.87,6.0,3,0,2,12
7347,9,America-MG,8.0,4.0,0.27,245.0,0.69,13.0,4,0,4,2
7346,9,Fortaleza,15.0,4.0,0.59,513.0,0.84,14.0,3,0,0,4
7346,9,Athletico-PR,16.0,8.0,0.41,364.0,0.78,18.0,3,0,3,3
7348,9,Corinthians,20.0,9.0,0.58,540.0,0.82,11.0,2,0,0,3
7348,9,Internacional,7.0,3.0,0.42,407.0,0.73,17.0,2,0,2,2
7349,9,Bahia,13.0,6.0,0.53,452.0,0.79,13.0,1,0,0,5
7349,9,Chapecoense,7.0,1.0,0.47,389.0,0.75,14.0,2,0,4,9
7350,9,Fluminense,11.0,5.0,0.33,282.0,0.73,15.0,1,0,2,5
7350,9,Flamengo,21.0,4.0,0.67,579.0,0.88,11.0,2,0,0,6
7351,9,Sport,13.0,1.0,0.49,414.0,0.85,23.0,2,0,0,3
7351,9,Palmeiras,14.0,5.0,0.51,436.0,0.83,13.0,1,0,1,6
7353,9,Bragantino,12.0,5.0,0.52,483.0,0.81,14.0,2,0,1,7
7353,9,Sao Paulo,9.0,6.0,0.48,452.0,0.78,25.0,1,0,2,4
7352,9,Juventude,4.0,3.0,0.36,302.0,0.71,15.0,1,1,0,3
7352,9,Ceara,12.0,5.0,0.64,530.0,0.84,23.0,2,0,0,4
7354,9,Cuiaba,11.0,4.0,0.6,564.0,0.87,14.0,5,0,2,5
7354,9,Atletico-MG,4.0,1.0,0.4,387.0,0.8,15.0,2,0,2,1
7355,9,Atletico-GO,10.0,5.0,0.37,405.0,0.8,9.0,0,0,4,7
7355,9,Gremio,21.0,4.0,0.63,662.0,0.89,16.0,3,0,2,11
7356,10,Athletico-PR,11.0,2.0,0.46,428.0,0.8,13.0,2,0,2,4
7356,10,Santos,18.0,9.0,0.54,503.0,0.86,17.0,2,0,2,7
7357,10,Juventude,9.0,3.0,0.47,468.0,0.83,19.0,3,0,3,2
7357,10,Bahia,8.0,2.0,0.53,508.0,0.85,19.0,2,0,1,3
7358,10,Bragantino,10.0,1.0,0.54,436.0,0.81,15.0,3,0,0,4
7358,10,Cuiaba,9.0,2.0,0.46,388.0,0.78,21.0,2,0,1,6
7359,10,Fortaleza,16.0,5.0,0.56,466.0,0.83,18.0,2,0,2,2
7359,10,America-MG,11.0,3.0,0.44,378.0,0.79,16.0,1,0,1,3
7360,10,Gremio,12.0,4.0,0.53,465.0,0.88,16.0,2,0,0,5
7360,10,Palmeiras,18.0,6.0,0.47,429.0,0.85,15.0,2,0,2,4
7361,10,Atletico-MG,12.0,6.0,0.49,501.0,0.86,19.0,1,0,2,3
7361,10,Flamengo,16.0,6.0,0.51,497.0,0.88,10.0,1,0,3,6
7362,10,Atletico-GO,13.0,4.0,0.57,513.0,0.87,16.0,4,0,0,4
7362,10,Sport,11.0,3.0,0.43,372.0,0.83,9.0,1,0,1,7
7363,10,Sao Paulo,11.0,5.0,0.48,396.0,0.76,24.0,3,0,4,3
7363,10,Internacional,9.0,2.0,0.52,416.0,0.76,21.0,2,0,0,7
7364,10,Ceara,7.0,2.0,0.36,282.0,0.7,21.0,3,0,0,0
7364,10,Fluminense,16.0,5.0,0.64,488.0,0.82,24.0,2,0,2,4
7365,10,Corinthians,12.0,5.0,0.58,549.0,0.87,10.0,0,0,0,8
7365,10,Chapecoense,14.0,4.0,0.42,397.0,0.81,17.0,3,0,2,5
7366,11,Santos,12.0,2.0,0.65,498.0,0.91,21.0,6,0,0,5
7366,11,Palmeiras,14.0,7.0,0.35,280.0,0.76,19.0,1,0,3,6
7367,11,Gremio,11.0,2.0,0.51,409.0,0.73,12.0,1,0,2,5
7367,11,Internacional,16.0,8.0,0.49,401.0,0.76,19.0,2,0,0,7
7368,11,Bragantino,16.0,4.0,0.45,409.0,0.8,16.0,4,0,3,2
7368,11,Athletico-PR,22.0,6.0,0.55,490.0,0.83,18.0,0,0,0,3
7370,11,Bahia,6.0,2.0,0.37,341.0,0.71,15.0,1,0,0,1
7370,11,Sao Paulo,15.0,6.0,0.63,566.0,0.83,16.0,0,0,2,2
7369,11,Sport,11.0,3.0,0.49,446.0,0.81,16.0,1,0,2,1
7369,11,Fluminense,13.0,9.0,0.51,455.0,0.85,13.0,3,0,3,3
7371,11,America-MG,12.0,2.0,0.49,386.0,0.76,15.0,1,0,3,8
7371,11,Atletico-MG,13.0,5.0,0.51,403.0,0.76,17.0,1,0,0,10
7372,11,Juventude,15.0,3.0,0.51,454.0,0.84,17.0,2,0,1,4
7372,11,Atletico-GO,8.0,4.0,0.49,459.0,0.84,23.0,2,0,0,3
7373,11,Cuiaba,11.0,3.0,0.41,338.0,0.81,9.0,0,1,1,4
7373,11,Ceara,20.0,7.0,0.59,479.0,0.83,13.0,2,0,2,7
7374,11,Chapecoense,13.0,4.0,0.28,262.0,0.68,16.0,3,0,2,1
7374,11,Flamengo,24.0,7.0,0.72,661.0,0.89,19.0,3,0,0,11
7375,11,Fortaleza,16.0,4.0,0.43,411.0,0.84,13.0,4,0,1,7
7375,11,Corinthians,7.0,1.0,0.57,529.0,0.88,14.0,3,0,1,6
7376,12,Ceara,21.0,4.0,0.53,436.0,0.84,11.0,4,0,3,5
7376,12,Athletico-PR,9.0,1.0,0.47,386.0,0.84,15.0,3,0,0,5
7377,12,Sao Paulo,10.0,3.0,0.59,358.0,0.77,18.0,3,0,1,9
7377,12,Fortaleza,9.0,4.0,0.41,267.0,0.69,20.0,2,0,1,5
7378,12,Corinthians,12.0,2.0,0.37,363.0,0.75,9.0,0,0,0,2
7378,12,Atletico-MG,13.0,8.0,0.63,602.0,0.87,22.0,2,0,2,5
7379,12,Gremio,8.0,1.0,0.43,416.0,0.85,12.0,4,0,0,4
7379,12,Fluminense,10.0,2.0,0.57,549.0,0.86,13.0,1,0,0,3
7380,12,Chapecoense,11.0,6.0,0.41,372.0,0.81,15.0,2,0,1,6
7380,12,Cuiaba,11.0,6.0,0.59,543.0,0.86,13.0,2,0,2,2
7381,12,Palmeiras,15.0,6.0,0.42,337.0,0.82,16.0,1,0,3,6
7381,12,Atletico-GO,11.0,1.0,0.58,476.0,0.85,8.0,2,0,4,4
7382,12,Flamengo,16.0,10.0,0.65,633.0,0.89,8.0,1,0,2,3
7382,12,Bahia,11.0,3.0,0.35,332.0,0.81,18.0,5,0,0,4
7384,12,Bragantino,11.0,5.0,0.39,316.0,0.74,17.0,3,0,2,5
7384,12,Santos,16.0,5.0,0.61,485.0,0.8,15.0,6,0,3,4
7383,12,Internacional,14.0,5.0,0.51,428.0,0.83,19.0,4,0,0,7
7383,12,Juventude,11.0,4.0,0.49,433.0,0.82,14.0,4,1,2,5
7385,12,America-MG,16.0,3.0,0.64,468.0,0.81,19.0,1,0,2,9
7385,12,Sport,11.0,5.0,0.36,274.0,0.66,22.0,3,0,2,4
7295,3,Cuiaba,20.0,7.0,0.56,444.0,0.83,17.0,5,0,0,0
7295,3,Atletico-GO,9.0,3.0,0.44,346.0,0.75,14.0,4,1,0,4
7386,13,America-MG,18.0,7.0,0.48,432.0,0.77,16.0,3,0,1,5
7386,13,Gremio,12.0,4.0,0.52,471.0,0.77,20.0,3,0,1,8
7387,13,Fluminense,9.0,3.0,0.5,476.0,0.9,9.0,2,0,1,5
7387,13,Palmeiras,10.0,1.0,0.5,484.0,0.85,13.0,1,0,2,7
7388,13,Bahia,11.0,5.0,0.4,331.0,0.81,14.0,1,0,0,8
7388,13,Atletico-MG,12.0,5.0,0.6,511.0,0.86,17.0,2,0,3,8
7390,13,Sao Paulo,18.0,6.0,0.42,316.0,0.72,16.0,6,0,4,4
7390,13,Flamengo,12.0,8.0,0.58,428.0,0.78,23.0,3,0,2,7
7389,13,Fortaleza,14.0,4.0,0.34,279.0,0.71,21.0,4,0,1,3
7389,13,Bragantino,13.0,4.0,0.66,513.0,0.83,14.0,2,0,0,5
7391,13,Atletico-GO,7.0,2.0,0.25,242.0,0.67,7.0,2,0,2,2
7391,13,Santos,29.0,2.0,0.75,659.0,0.89,14.0,2,0,3,15
7392,13,Internacional,13.0,3.0,0.47,373.0,0.82,13.0,3,0,0,2
7392,13,Athletico-PR,11.0,4.0,0.53,413.0,0.81,14.0,4,0,1,8
7393,13,Sport,12.0,3.5943396226415096,0.55,415.0,0.8,12.0,4,0,2,2
7393,13,Ceara,14.0,4.264550264550264,0.45,345.0,0.77,13.0,1,0,1,8
7394,13,Juventude,13.0,2.0,0.32,266.0,0.73,16.0,5,0,1,3
7394,13,Chapecoense,7.0,2.0,0.68,545.0,0.86,15.0,1,0,1,1
7395,13,Cuiaba,16.0,7.0,0.53,501.0,0.85,16.0,2,1,4,5
7395,13,Corinthians,4.0,2.0,0.47,467.0,0.81,12.0,1,0,2,5
7396,14,Sao Paulo,12.0,3.0,0.54,403.0,0.81,20.0,3,1,2,7
7396,14,Palmeiras,7.0,3.0,0.46,350.0,0.79,15.0,3,0,1,2
7397,14,Internacional,12.0,3.0,0.58,510.0,0.81,20.0,1,1,2,2
7397,14,Cuiaba,13.0,4.0,0.42,379.0,0.77,18.0,3,0,0,3
7398,14,Gremio,7.0,1.0,0.47,473.0,0.8,19.0,2,0,0,5
7398,14,Bragantino,12.0,3.0,0.53,531.0,0.82,13.0,1,0,1,4
7399,14,Corinthians,9.0,3.0,0.34,389.0,0.79,7.0,1,0,0,3
7399,14,Flamengo,17.0,7.0,0.66,742.0,0.89,13.0,1,0,1,6
7400,14,Atletico-MG,11.0,3.0,0.61,616.0,0.9,14.0,2,1,1,4
7400,14,Athletico-PR,8.0,1.0,0.39,400.0,0.8,12.0,3,0,1,2
7401,14,Chapecoense,20.0,6.0,0.44,361.0,0.77,17.0,0,0,3,6
7401,14,Santos,11.0,5.0,0.56,458.0,0.83,13.0,0,0,0,5
7402,14,Bahia,21.0,4.0,0.6,512.0,0.86,16.0,2,0,0,11
7402,14,Sport,8.0,2.0,0.4,354.0,0.78,18.0,3,0,1,2
7403,14,America-MG,16.0,5.0,0.47,338.0,0.73,14.0,0,0,1,5
7403,14,Atletico-GO,7.0,2.0,0.53,388.0,0.73,21.0,4,0,1,4
7404,14,Ceara,12.0,4.0,0.48,313.0,0.75,13.0,2,0,2,5
7404,14,Fortaleza,28.0,8.0,0.52,331.0,0.79,12.0,3,0,1,9
7406,15,Sport,17.0,7.0,0.38,274.0,0.73,17.0,3,0,0,9
7406,15,Bragantino,13.0,4.0,0.62,451.0,0.85,14.0,1,0,1,8
7407,15,Athletico-PR,15.0,6.0,0.52,427.0,0.8,12.0,2,0,1,8
7407,15,Sao Paulo,11.0,4.0,0.48,419.0,0.8,16.0,4,1,2,2
7408,15,Fortaleza,15.0,6.0,0.38,324.0,0.77,13.0,1,1,2,2
7408,15,Palmeiras,20.0,2.0,0.62,507.0,0.85,22.0,4,1,1,6
7409,15,Cuiaba,11.0,2.0,0.4,315.0,0.75,15.0,1,1,2,4
7409,15,Bahia,9.0,4.0,0.6,455.0,0.83,17.0,2,0,5,11
7412,15,Santos,11.0,5.0,0.57,561.0,0.87,17.0,1,0,3,5
7412,15,Corinthians,9.0,5.0,0.43,426.0,0.84,9.0,1,0,1,3
7410,15,Juventude,6.0,1.0,0.34,310.0,0.75,17.0,1,0,1,4
7410,15,Atletico-MG,20.0,4.0,0.66,586.0,0.88,14.0,3,0,2,5
7411,15,Fluminense,7.0,2.0,0.56,462.0,0.79,13.0,2,0,1,8
7411,15,America-MG,15.0,7.0,0.44,365.0,0.77,17.0,2,0,1,4
7413,15,Atletico-GO,7.0,2.0,0.59,516.0,0.82,15.0,2,0,0,3
7413,15,Ceara,19.0,5.0,0.41,350.0,0.79,18.0,2,0,1,6
7414,15,Internacional,9.0,5.0,0.36,331.0,0.76,15.0,2,0,0,2
7414,15,Flamengo,11.0,7.0,0.64,559.0,0.87,9.0,1,1,1,7
7415,15,Chapecoense,6.0,2.0,0.46,474.0,0.81,10.0,3,0,0,3
7415,15,Gremio,20.0,3.0,0.54,547.0,0.82,14.0,1,0,2,9
7416,16,Bragantino,5.0,1.0,0.54,456.0,0.81,14.0,4,0,1,2
7416,16,Juventude,13.0,6.0,0.46,379.0,0.8,14.0,4,0,2,9
7417,16,Atletico-MG,15.0,6.0,0.67,658.0,0.89,14.0,2,0,1,11
7417,16,Palmeiras,1.0,1.0,0.33,322.0,0.8,14.0,0,1,1,2
7418,16,Gremio,9.0,3.0,0.36,312.0,0.73,16.0,1,0,1,2
7418,16,Sao Paulo,12.0,6.0,0.64,553.0,0.84,14.0,3,0,2,6
7419,16,Flamengo,17.0,9.0,0.65,637.0,0.87,14.0,4,0,2,6
7419,16,Sport,4.0,2.0,0.35,348.0,0.77,11.0,1,0,0,3
7420,16,Ceara,15.0,6.0,0.39,399.0,0.79,16.0,1,0,0,6
7420,16,Corinthians,7.0,3.0,0.61,631.0,0.87,7.0,1,0,0,7
7422,16,Athletico-PR,9.0,1.0,0.61,499.0,0.87,20.0,1,0,1,5
7422,16,Cuiaba,12.0,2.0,0.39,331.0,0.83,15.0,1,0,2,3
7421,16,Atletico-GO,12.0,3.0,0.46,433.0,0.81,11.0,0,0,1,5
7421,16,Bahia,16.0,8.0,0.54,489.0,0.84,18.0,2,0,3,4
7423,16,Fortaleza,12.0,2.0,0.45,390.0,0.82,17.0,2,0,4,6
7423,16,Santos,8.0,2.0,0.55,471.0,0.83,13.0,1,0,1,2
7424,16,Fluminense,10.0,5.0,0.65,622.0,0.89,8.0,0,0,0,8
7424,16,Internacional,17.0,7.0,0.35,347.0,0.83,14.0,2,0,2,5
7425,16,America-MG,18.0,6.0,0.59,402.0,0.83,11.0,1,0,3,9
7425,16,Chapecoense,10.0,5.0,0.41,300.0,0.68,10.0,1,1,1,3
7315,5,Cuiaba,10.0,2.0,0.53,415.0,0.79,12.0,1,0,0,2
7315,5,Gremio,7.0,3.0,0.47,370.0,0.75,10.0,5,0,2,7
7426,17,Atletico-GO,16.0,2.0,0.7,559.0,0.85,13.0,2,1,1,6
7426,17,Chapecoense,8.0,2.0,0.3,234.0,0.73,24.0,5,0,3,1
7427,17,Bahia,9.0,3.0,0.47,425.0,0.8,15.0,1,0,0,2
7427,17,Gremio,15.0,6.0,0.53,489.0,0.82,12.0,1,0,0,4
7428,17,Juventude,19.0,4.0,0.56,495.0,0.84,8.0,1,0,0,5
7428,17,Fortaleza,16.0,4.0,0.44,395.0,0.79,9.0,1,0,2,9
7429,17,Palmeiras,31.0,7.0,0.66,544.0,0.86,8.0,1,0,4,13
7429,17,Cuiaba,9.0,4.0,0.34,306.0,0.73,14.0,1,0,3,3
7431,17,Athletico-PR,16.0,4.0,0.44,479.0,0.85,12.0,1,1,1,4
7431,17,Corinthians,8.0,2.0,0.56,599.0,0.86,7.0,0,0,1,2
7430,17,Flamengo,18.0,5.0,0.63,582.0,0.84,12.0,2,0,0,5
7430,17,Ceara,12.0,5.0,0.37,338.0,0.73,13.0,0,0,1,4
7432,17,Internacional,13.0,4.0,0.48,406.0,0.77,14.0,2,0,1,4
7432,17,Santos,10.0,4.0,0.52,434.0,0.81,19.0,2,0,2,4
7433,17,Sao Paulo,12.0,3.0,0.52,422.0,0.79,17.0,2,0,0,7
7433,17,Sport,15.0,4.0,0.48,382.0,0.76,15.0,2,0,0,3
7435,17,Fluminense,9.0,3.0,0.34,306.0,0.8,16.0,3,0,2,6
7435,17,Atletico-MG,19.0,7.0,0.66,602.0,0.87,16.0,3,0,1,6
7434,17,America-MG,14.0,3.0,0.51,440.0,0.81,14.0,2,0,2,9
7434,17,Bragantino,10.0,3.0,0.49,449.0,0.79,15.0,0,0,2,0
7436,18,Sport,20.0,7.0,0.55,415.0,0.81,17.0,0,1,1,11
7436,18,Chapecoense,15.0,2.0,0.45,354.0,0.79,17.0,1,0,2,5
7437,18,Flamengo,18.0,11.0,0.51,456.0,0.86,14.0,4,0,2,5
7437,18,Santos,11.0,2.0,0.49,445.0,0.87,14.0,4,0,3,4
7438,18,Corinthians,6.0,1.0,0.56,593.0,0.87,7.0,2,0,0,4
